,n,autodiff_mode,exp_type,error,time,log_error,log_time,exp_and_mode
250,3,for,yield,128.25101017475052,1.489043982,2.108060794537009,0.1729075257292107,yield_for
251,3,for,yield,93.90730562760909,1.287546286,1.9726993800226464,0.1097628504457071,yield_for
252,3,for,yield,196.67109383780522,1.172460988,2.293740533232763,0.06909840108588668,yield_for
253,3,for,yield,144.13374914598495,1.299169386,2.15876568346318,0.11366577817795204,yield_for
254,3,for,yield,287.12292005801095,1.425838385,2.4580678621496204,0.15407030217756987,yield_for
255,3,for,yield,31.18425193483235,1.501689084,1.4939353304146927,0.17658002382616123,yield_for
256,3,for,yield,126.40212540759032,1.465805684,2.101754376517789,0.16607640143747943,yield_for
257,3,for,yield,39.018656089135746,1.380542186,1.5912723070081733,0.1400496821575246,yield_for
258,3,for,yield,192.1440043142972,1.456543185,2.283626837232105,0.16332336553709148,yield_for
259,3,for,yield,141.45940300346425,1.370472186,2.1506318209113635,0.1368702258738416,yield_for
260,3,for,yield,121.48729042518595,1.271425487,2.084530845943181,0.10429091305048371,yield_for
261,3,for,yield,416.5884882571544,1.393569786,2.619707264758461,0.14412872182280023,yield_for
262,3,for,yield,61.72397554172467,1.415154885,1.7904538904991805,0.15080397485654068,yield_for
263,3,for,yield,1016.150079358478,1.529496474,3.006957855412219,0.18454848012808012,yield_for
264,3,for,yield,1864.4824181058489,1.405101476,3.2705582923604455,0.14770768998873535,yield_for
265,3,for,yield,108.16572362544228,1.410539176,2.034089660043364,0.14938515265682314,yield_for
266,3,for,yield,1471.6733535048766,1.531226274,3.1678114265010633,0.18503937246732974,yield_for
267,3,for,yield,1081.3110862815925,1.479834175,3.033950655673463,0.17021305261300476,yield_for
268,3,for,yield,279.06053794341506,1.456964579,2.445698427082975,0.16344899354635553,yield_for
269,3,for,yield,153.06956502879592,1.600003181,2.1848888480855124,0.20412084608678327,yield_for
270,3,for,yield,416.82726899961574,1.366958383,2.619956122932236,0.13575529268883016,yield_for
271,3,for,yield,149.74339107907355,1.543826481,2.1753476639079117,0.18859848603921706,yield_for
272,3,for,yield,111.4439484189091,1.435783283,2.0470564905853896,0.15708889248285968,yield_for
273,3,for,yield,341.6338266614328,1.493700885,2.533560865544721,0.17426363830951078,yield_for
274,3,for,yield,22.33573641059977,1.450757795,1.3490002757596198,0.16159491273054807,yield_for
275,3,for,yield,812.7067223254102,1.342720395,2.909933852046121,0.1279855856017151,yield_for
276,3,for,yield,789.7621169820723,1.433075194,2.8974962978226215,0.15626897859170033,yield_for
277,3,for,yield,15.105246025539437,1.462254695,1.1791278032050652,0.16502302446813064,yield_for
278,3,for,yield,81.96175728721353,1.522341494,1.9136112612464644,0.182512084973392,yield_for
279,3,for,yield,183.0806741716719,1.378776364,2.2626425029932884,0.13949382980382502,yield_for
280,3,for,yield,30.567487612207056,1.545238497,1.485259744876109,0.18899551931901937,yield_for
281,3,for,yield,0.08293947289623037,1.453352792,-1.0812387290272933,0.16237104927483087,yield_for
282,3,for,trap,229.53278418852813,12.950091992,2.360844724624113,1.1122728534733386,trap_for
283,3,for,trap,541.0640218784814,1.577236167,2.7332486564254115,0.19789672715621887,trap_for
284,3,for,trap,571.1840057597067,1.526598674,2.756776037865537,0.18372488081858163,trap_for
285,3,for,trap,329.06544201592635,1.624827672,2.5172822757011235,0.210807306811427,trap_for
286,3,for,trap,132.05364456617863,1.544012573,2.120750391859777,0.1886508325037904,trap_for
287,3,for,trap,600.2148125626115,1.470518575,2.7783067090742137,0.16747051471119523,trap_for
288,3,for,trap,622.2408255239245,1.563087315,2.793958501980177,0.19398323864845038,trap_for
289,3,for,trap,542.0134263088676,1.722215399,2.7340100446557907,0.23608746810885883,trap_for
290,3,for,trap,865.5755140485153,1.479338355,2.937304962337327,0.1700675174068961,trap_for
291,3,for,trap,487.95860654876066,1.660939513,2.688382982433183,0.22035381688929467,trap_for
292,3,for,trap,677.3641641739142,1.601498327,2.8308222166469594,0.20452648931576456,trap_for
293,3,for,trap,939.7811974916224,1.535784272,2.973026751702764,0.18633021565652555,trap_for
294,3,for,trap,808.8850397111994,1.575243785,2.907886803235598,0.19734777481595056,trap_for
295,3,for,trap,242.8072397302192,1.49266148,2.3852616318596023,0.1739613254492358,trap_for
296,3,for,trap,447.65056030387086,1.608175387,2.650939132415944,0.20633341098745256,trap_for
297,3,for,trap,228.6682325142511,1.649898589,2.3592058349082428,0.21745725112832787,trap_for
298,3,for,trap,378.9167426299915,1.598128108,2.578543795222668,0.2036115899763941,trap_for
299,3,for,trap,380.0475250101814,1.553054672,2.5798379086144734,0.1911867444149626,trap_for
300,3,for,trap,457.49464826648534,1.448815798,2.6603860180922414,0.1610131729125858,trap_for
301,3,for,trap,235.54791817447264,1.488300216,2.372079270198815,0.17269054478588317,trap_for
302,3,for,trap,712.7184251596242,1.525046815,2.852917986300418,0.18328317560680785,trap_for
303,3,for,trap,477.5826352592111,1.480143788,2.6790485276099973,0.170303906815027,trap_for
304,3,for,trap,418.7474346532405,1.603598344,2.6219521594613684,0.20509559909255645,trap_for
305,3,for,trap,439.62988422197844,1.53965773,2.6430872062982615,0.18742418674990857,trap_for
306,3,for,trap,232.6735074701176,1.561861435,2.3667469367266345,0.19364250157441962,trap_for
307,3,for,trap,320.2137637308409,1.58066834,2.5054399952406428,0.19884075467728232,trap_for
308,3,for,trap,390.77791944680314,1.501200025,2.591930016322765,0.1764385629735001,trap_for
309,3,for,trap,409.7457630451031,1.570459956,2.6125144714660986,0.19602686712105644,trap_for
310,3,for,trap,870.8783398445358,1.523125145,2.9399574890781746,0.18273558787320454,trap_for
311,3,for,trap,339.382906615474,1.656422775,2.530689964824552,0.2191711932073185,trap_for
312,3,for,trap,532.5693688251274,1.729978891,2.7263761840090823,0.23804080395067476,trap_for
313,3,for,trap,174.47148431737523,1.57814955,2.241724455847658,0.19814815582036382,trap_for
314,3,for,trap,363.46634415414405,1.510308899,2.5604642027470748,0.17906578134036083,trap_for
315,3,for,trap,436.2722277320273,1.638959333,2.6397575674983407,0.21456817768715078,trap_for
316,3,for,trap,548.5377632088157,1.552426937,2.7392065312519636,0.19101116981196345,trap_for
317,3,for,trap,310.56829451772194,1.608691134,2.492157117140026,0.20647266829055488,trap_for
318,3,for,trap,804.7631732167474,1.571244002,2.9056680944083104,0.1962436328399016,trap_for
319,3,for,trap,550.7715303446876,1.573975175,2.740971483266523,0.19699787831177795,trap_for
320,3,for,trap,461.2129221130031,1.518965183,2.663901466714061,0.18154781928459582,trap_for
321,3,for,trap,492.7255057364624,1.672106061,2.6926050439349445,0.2232638210971224,trap_for
322,3,for,trap,828.4624315516187,1.565710223,2.9182728191648217,0.1947113872256268,trap_for
323,3,for,trap,352.190235178765,1.567081429,2.546777310555821,0.19509156395203045,trap_for
324,3,for,trap,643.5496823894878,1.503362492,2.808582080307555,0.17706371065623006,trap_for
325,3,for,trap,346.87516541620107,1.607584627,2.540173207571115,0.20617384447135784,trap_for
326,3,for,trap,385.72188717581014,1.633224834,2.5862742829157876,0.21304597496585384,trap_for
327,3,for,trap,790.9063592529756,1.746144544,2.898125067483671,0.2420801912958456,trap_for
328,3,for,trap,405.7552296443756,1.556925161,2.60826412601166,0.19226773720146437,trap_for
329,3,for,trap,1207.1035668666334,1.603975591,3.0817445332200517,0.20519775498638157,trap_for
330,3,for,trap,188.61823217151718,1.705624997,2.27558367010216,0.23188355225009724,trap_for
331,3,for,trap,83.71488387857013,1.622340791,1.9228026791602149,0.21014208791753844,trap_for
332,3,for,trap,444.296969838096,1.539730587,2.6476733513073087,0.18744473719033158,trap_for
333,3,for,trap,357.18352353238834,1.757998492,2.552891417170587,0.24501849820285004,trap_for
334,3,for,trap,729.3948846147472,1.477470569,2.8629627131985216,0.1695188385562026,trap_for
335,3,for,trap,189.352027143233,1.591631875,2.277269958901828,0.20184262801016004,trap_for
336,3,for,trap,241.63899647392276,1.628654277,2.3831670234374043,0.21182890412058045,trap_for
337,3,for,trap,805.4124507414327,1.582300274,2.9060183390117955,0.19928890328728321,trap_for
338,3,for,trap,409.6886389502059,1.549755666,2.6124539207272544,0.1902632328332812,trap_for
339,3,for,trap,1033.7641421665749,1.509731457,3.0144214638644913,0.17889970417071174,trap_for
340,3,for,trap,671.3204657360034,1.811577868,2.826929887197928,0.25805700627886685,trap_for
341,3,for,trap,377.53103926631115,1.473681655,2.5769526635888353,0.16840367727557412,trap_for
342,3,for,trap,574.5901095046421,1.662636162,2.7593581461520555,0.22079722208567784,trap_for
343,3,for,trap,1281.77468017514,1.674659139,3.1078116883989084,0.22392642384102035,trap_for
344,3,for,trap,576.250548759403,1.581861667,2.7606113519735263,0.19916850199013347,trap_for
345,3,for,trap,313.9364775250375,1.587558766,2.4968417810311347,0.20072981035907073,trap_for
346,3,for,trap,459.3625381329906,1.605846962,2.6621555747825836,0.205704154438412,trap_for
347,3,for,trap,607.1004326772893,1.7249948,2.7832605423924552,0.23678779022975102,trap_for
348,3,for,trap,508.8778371339198,1.667298085,2.7066135367054045,0.22201325135626276,trap_for
349,3,for,trap,227.361749999994,1.570391046,2.3567174033544,0.19600781035412684,trap_for
350,3,for,trap,31.75430150872249,1.771793326,1.501802564115124,0.24841306144916728,trap_for
351,3,for,trap,279.3544981956194,1.663689536,2.4461556688080783,0.22107228506652057,trap_for
352,3,for,trap,583.7035109180092,2.413812168,2.766192305555718,0.3827034722340235,trap_for
353,3,for,trap,926.3006978198705,1.689978397,2.966751991223142,0.2278811530612133,trap_for
354,3,for,trap,879.3854768464321,2.192879716,2.944179288918965,0.3410148103778718,trap_for
355,3,for,trap,271.81868657298634,1.859548338,2.4342793096318402,0.26940747210279653,trap_for
356,3,for,trap,331.224163299423,1.787393172,2.520122011702271,0.2522200945585248,trap_for
357,3,for,trap,428.8001049939894,1.748520732,2.6322548830240433,0.24267078605322479,trap_for
358,3,for,trap,775.3251116689323,1.743753241,2.8894838503730083,0.2414850278131468,trap_for
359,3,for,trap,279.4442971836299,1.726821658,2.446295251089327,0.237247486990776,trap_for
360,3,for,trap,856.7711605137181,1.62964916,2.9328648394291355,0.2120941171179707,trap_for
361,3,for,trap,524.3840298533503,1.65154617,2.7196494567553113,0.21789071916939637,trap_for
362,3,for,trap,221.02520081007674,2.762712626,2.3444417938154003,0.44133571248319736,trap_for
363,3,for,trap,698.8953641027791,2.396131676,2.844412159730858,0.3795106804071228,trap_for
364,3,for,trap,174.1947802833474,2.22519333,2.2410351373071062,0.3473677494763512,trap_for
365,4,rev,yield,1798.5973293255618,18.31612312,3.254933944209192,1.2628335541697513,yield_rev
366,4,rev,yield,3.413036016292025,16.724878802,0.5331408712245383,1.2233629793060292,yield_rev
367,4,rev,yield,1370.9351332205842,17.911660849,3.1370169063206426,1.2531358574355185,yield_rev
368,4,rev,yield,155.93900925652133,18.330401276,2.1929547706452523,1.2631719723296464,yield_rev
369,4,rev,yield,1087.006161582124,18.453015522,3.0362320058466734,1.2660673470561568,yield_rev
370,4,rev,yield,22.361687632450373,19.08175322,1.3495045765758775,1.2806182749168904,yield_rev
371,4,rev,yield,122.56747727929356,19.63256703,2.088375247409956,1.292977088905943,yield_rev
372,4,rev,yield,43.41085139590425,17.070492085,1.6375983035285682,1.232246040547647,yield_rev
373,4,rev,yield,56.789078889246724,16.909382218,1.754264824546083,1.2281277409972273,yield_rev
374,4,rev,yield,167.0168372563161,25.875048373,2.2227602553326844,1.412881170372504,yield_rev
375,4,rev,yield,986.6402265118678,21.910113766,2.994158818196856,1.3406446325957466,yield_rev
376,4,rev,trap,40197.48119019299,50.212662507,4.6041988406597945,1.7008132502817574,trap_rev
377,4,rev,trap,37414.063364758,19.615500593,4.573034877432666,1.2925993959222686,trap_rev
378,4,rev,trap,54945.732630565566,16.553699146,4.739933968516307,1.21889505788111,trap_rev
379,4,rev,trap,28963.4021901095,17.172486184,4.461849574983918,1.2348331756401163,trap_rev
380,4,rev,trap,20320.27938551692,17.345370618,4.307929674810414,1.2391835838340426,trap_rev
381,4,rev,trap,19890.272338693987,17.5921487,4.298640729548884,1.2453188873006946,trap_rev
382,4,rev,trap,87014.17457765706,21.246385821,4.939590004796001,1.327285063727931,trap_rev
383,4,rev,trap,78731.96884601806,21.261354585,4.896151111956056,1.3275909304624471,trap_rev
384,4,rev,trap,59530.875871648605,21.161355032,4.774742272328766,1.3255434735748088,trap_rev
385,4,rev,trap,35638.584138394996,18.034144845,4.5519204419109505,1.2560955534798368,trap_rev
386,4,rev,trap,34729.795135535416,17.891238071,4.540702221497663,1.2526403947204827,trap_rev
387,4,rev,trap,64326.05283002648,22.181847725,4.808386903075607,1.3459977196016326,trap_rev
388,4,rev,trap,84647.43141498478,18.115059268,4.927613784190693,1.258039759277166,trap_rev
389,4,rev,trap,53894.16356630501,21.627676912,4.7315417360922805,1.3350098731847215,trap_rev
390,4,rev,trap,59728.68448522908,18.25796085,4.776182949585555,1.261452271498126,trap_rev
391,4,for,yield,411.0498209752441,17.943644492,2.6138944633926924,1.2539106562117739,yield_for
392,4,for,yield,193.3163944449757,3.742770771,2.286268686491394,0.5731932292147883,yield_for
393,4,for,yield,955.8879554314335,3.323988174,2.980406989358099,0.5216594699930363,yield_for
394,4,for,yield,470.8501882249343,2.462946382,2.6728827483673494,0.3914549574115777,yield_for
395,4,for,yield,479.8281767659997,2.71609868,2.6810857472889396,0.4339455444747931,yield_for
396,4,for,yield,781.0860812601981,3.6922809,2.89269889886603,0.5672947337079826,yield_for
397,4,for,yield,862.0507172040246,3.559534789,2.935532817511368,0.5513932418570626,yield_for
398,4,for,yield,67.61636450374225,4.285967811,1.830051816556809,0.632048905026488,yield_for
399,4,for,yield,352.36111268800624,3.3763041,2.5469879727340277,0.5284415561420402,yield_for
400,4,for,yield,109.8632800061547,2.789384183,2.040852560890593,0.44550833393846084,yield_for
401,4,for,yield,53.45006277561621,3.082254136,1.7279482196119196,0.4888684440229768,yield_for
402,4,for,yield,15.072498415078329,2.542217533,1.1781852468699314,0.4052127096088067,yield_for
403,4,for,yield,123.99360284728124,2.418237922,2.0933992793574534,0.38349902734712915,yield_for
404,4,for,yield,431.02952866544274,3.180962582,2.634507023518449,0.5025585604853887,yield_for
405,4,for,trap,32028.471213554305,16.158837921,4.505536209367449,1.2084101248392947,trap_for
406,4,for,trap,46379.39985936513,2.462126188,4.666325124650127,0.39131030746925893,trap_for
407,4,for,trap,110415.64064079926,2.329972294,5.043030596607607,0.36735075680522256,trap_for
408,4,for,trap,87261.64495794314,2.328516392,4.940823395556877,0.36707929957177343,trap_for
409,4,for,trap,75128.48536541687,2.50847073,4.875804633295071,0.3994090378438785,trap_for
410,4,for,trap,65556.26577387478,2.733975642,4.8166142072537275,0.4367946409589014,trap_for
411,4,for,trap,37759.570350694565,2.654243227,4.577027044010987,0.4239407178139831,trap_for
412,4,for,trap,7274.533032131658,2.684400714,3.861805120258984,0.4288473456584174,trap_for
413,4,for,trap,87899.45284308273,2.636603012,4.943986171683902,0.4210447438712422,trap_for
414,4,for,trap,32498.29603790207,2.68086199,4.511860590494669,0.4282744572039947,trap_for
415,4,for,trap,54020.33315327748,2.604285582,4.732557258233214,0.4156886065805604,trap_for
416,4,for,trap,4521.765248946671,2.618509686,3.655308011849794,0.4180541847177688,trap_for
417,4,for,trap,76463.0058261126,2.9166989,4.883451366505864,0.46489159785057566,trap_for
418,4,for,trap,64079.35359750779,2.557464501,4.80671812213905,0.4078096141821212,trap_for
419,4,for,trap,50063.923133322656,2.560119302,4.699524878999636,0.4082602039810029,trap_for
420,4,for,trap,74972.95302999842,2.776834258,4.874904617146975,0.4435499586180462,trap_for
421,4,for,trap,73546.75984548336,2.5924042,4.866563544334469,0.4137027163898722,trap_for
422,4,for,trap,122170.44162121946,2.403986957,5.08696614376583,0.38093210704189406,trap_for
423,4,for,trap,23788.27104557595,2.622000244,4.376362878243557,0.4186327277689582,trap_for
424,4,for,trap,38027.53295958386,2.823372126,4.5800981514228125,0.45076812278648626,trap_for
425,4,for,trap,47024.9271080253,2.68344079,4.672328131035666,0.4286920170406183,trap_for
426,4,for,trap,71122.5133688735,2.795213666,4.852007095585129,0.4464150109409025,trap_for
427,4,for,trap,9686.58365349073,2.719371966,3.9861706333925073,0.43446861609523646,trap_for
428,4,for,trap,50143.09400806587,2.690781665,4.700211127970288,0.42987845973603034,trap_for
429,4,for,trap,3297.4068404300147,2.893109048,3.5181725345417685,0.4613648035242764,trap_for
430,4,for,trap,9754.947971261417,2.835842243,3.989224957394881,0.4526820675194125,trap_for
431,4,for,trap,93716.83671669831,2.481055337,4.971817621157665,0.3946364508041455,trap_for
432,4,for,trap,8520.369737562503,2.455268821,3.9304584411867776,0.3900990488359721,trap_for
433,4,for,trap,46392.871550222284,2.765434423,4.666451254601532,0.44176336446242237,trap_for
434,4,for,trap,65690.46066945209,2.728770222,4.817502307468299,0.43596696713972305,trap_for
435,4,for,trap,52616.80418888966,2.600402993,4.721124466606411,0.4150406572300164,trap_for
436,4,for,trap,43173.473835227785,2.729993293,4.635216994377219,0.43616158007494354,trap_for
437,4,for,trap,32617.762941699097,2.72016429,4.513454172050941,0.43459513494806457,trap_for
438,4,for,trap,29309.703872056885,2.593834265,4.467011430605569,0.41394222306053347,trap_for
439,4,for,trap,37176.18895732577,2.547007966,4.5702648668873,0.40603030326139,trap_for
440,4,for,trap,67080.97086245431,2.461109766,4.826599339520741,0.3911309837576671,trap_for
441,4,for,trap,25564.55385614613,2.561828612,4.407638217969868,0.40855007179726527,trap_for
442,4,for,trap,47759.332514576876,2.521159711,4.6790582484550285,0.401600358333719,trap_for
443,4,for,trap,41362.14969713413,2.640056112,4.616603102071908,0.4216131575035412,trap_for
444,4,for,trap,108169.28041869031,2.435957818,5.034103940632748,0.38666976361254224,trap_for
445,4,for,trap,72296.39870830125,2.517381319,4.859116664375222,0.4009490050574873,trap_for
446,4,for,trap,27064.767973914535,2.64199882,4.43240430823918,0.4219326193089387,trap_for
447,4,for,trap,56640.45005898326,2.478069725,4.753126695553118,0.394113521877308,trap_for
448,4,for,trap,55875.61390996929,2.520828659,4.747222307795426,0.40154332763611367,trap_for
449,4,for,trap,92644.36347861744,2.580817665,4.966819001802806,0.4117573226835127,trap_for
450,4,for,trap,46162.42812904671,2.519759982,4.664288644500189,0.40135917433020174,trap_for
451,4,for,trap,40556.434044336645,2.557987633,4.60805976232751,0.407898440481634,trap_for
452,4,for,trap,98871.55958394222,2.487470332,4.9950713847008785,0.3957579096286068,trap_for
453,4,for,trap,44833.97277274529,2.533001195,4.651607223738342,0.40363539467873727,trap_for
454,4,for,trap,7064.085288113794,2.632361466,3.8490559340482196,0.4203455247255673,trap_for
455,4,for,trap,64823.13352859739,2.465187487,4.811730020853644,0.3918499546368286,trap_for
456,4,for,trap,25740.367648941272,2.588174664,4.410614745628438,0.412993581522071,trap_for
457,5,rev,yield,108.89761745024913,175.501640019,2.037018378015381,2.2442811791942874,yield_rev
458,5,rev,yield,1149.5436990367018,126.683926762,3.0605254852962744,2.10272151652998,yield_rev
459,5,rev,yield,745.8217328895687,126.200108281,2.8726350343437357,2.101059727537439,yield_rev
460,5,rev,yield,1582.3951910088308,133.58899284,3.1993149544088793,2.1257706756112027,yield_rev
461,5,rev,yield,2343.3353442547327,128.638385287,3.369834442987939,2.109370580025746,yield_rev
462,5,rev,yield,2609.5974510987553,127.650793716,3.4165735195031113,2.106023519535156,yield_rev
463,5,rev,yield,3259.4303495129207,104.166319336,3.5131417050738922,2.017727318857615,yield_rev
464,5,rev,yield,1256.5717107231153,129.834304961,3.099187278191361,2.1133894573861363,yield_rev
465,5,rev,yield,402.08194852002515,129.729577424,2.604314575878038,2.1130390034364375,yield_rev
466,5,rev,yield,7126.646955798857,134.214326136,3.852885244983832,2.1277988752200243,yield_rev
467,5,rev,trap,108.89761745024913,175.501640019,2.037018378015381,2.2442811791942874,trap_rev
468,5,rev,trap,1149.5436990367018,126.683926762,3.0605254852962744,2.10272151652998,trap_rev
469,5,rev,trap,745.8217328895687,126.200108281,2.8726350343437357,2.101059727537439,trap_rev
470,5,rev,trap,1582.3951910088308,133.58899284,3.1993149544088793,2.1257706756112027,trap_rev
471,5,rev,trap,2343.3353442547327,128.638385287,3.369834442987939,2.109370580025746,trap_rev
472,5,rev,trap,2609.5974510987553,127.650793716,3.4165735195031113,2.106023519535156,trap_rev
473,5,rev,trap,3259.4303495129207,104.166319336,3.5131417050738922,2.017727318857615,trap_rev
474,5,rev,trap,1256.5717107231153,129.834304961,3.099187278191361,2.1133894573861363,trap_rev
475,5,rev,trap,402.08194852002515,129.729577424,2.604314575878038,2.1130390034364375,trap_rev
476,5,rev,trap,7126.646955798857,134.214326136,3.852885244983832,2.1277988752200243,trap_rev
477,5,for,yield,98.30249452665025,29.168205154,1.992564538640003,1.4649097059233807,yield_for
478,5,for,yield,424.11321102925626,9.890668152,2.6274818008439227,0.9952256308211685,yield_for
479,5,for,yield,444.77476361786563,10.154538675,2.6481401375388565,1.0066601980064278,yield_for
480,5,for,yield,586.0221594878836,9.359614046,2.7679140384777394,0.971257940495758,yield_for
481,5,for,yield,98.46243966605263,12.087876356,1.993270592358714,1.0823500090591662,yield_for
482,5,for,yield,3062.434146206434,11.145834909,3.4860667585165372,1.0471126060410767,yield_for
483,5,for,yield,37.644317475297164,9.386029071,1.5756994274057752,0.972481895002763,yield_for
484,5,for,yield,5619.770703420196,9.758163233,3.7497185959479107,0.9893680786459167,yield_for
485,5,for,yield,14940.052547085426,9.643085633,4.1743521249806586,0.9842160234216267,yield_for
486,5,for,yield,196.9182189738432,10.420697972,2.2942858991435275,1.0178968087174711,yield_for
487,5,for,yield,245.33248083516673,10.792290577,2.3897550505041427,1.0331136299819326,yield_for
488,5,for,yield,1324.6490819364037,12.895205228,3.1221008428286616,1.1104282583528766,yield_for
489,5,for,yield,382.7033195265533,11.400968913,2.582862229263465,1.0569417614845635,yield_for
490,5,for,trap,98.30249452665025,29.168205154,1.992564538640003,1.4649097059233807,trap_for
491,5,for,trap,424.11321102925626,9.890668152,2.6274818008439227,0.9952256308211685,trap_for
492,5,for,trap,444.77476361786563,10.154538675,2.6481401375388565,1.0066601980064278,trap_for
493,5,for,trap,586.0221594878836,9.359614046,2.7679140384777394,0.971257940495758,trap_for
494,5,for,trap,98.46243966605263,12.087876356,1.993270592358714,1.0823500090591662,trap_for
495,5,for,trap,3062.434146206434,11.145834909,3.4860667585165372,1.0471126060410767,trap_for
496,5,for,trap,37.644317475297164,9.386029071,1.5756994274057752,0.972481895002763,trap_for
497,5,for,trap,5619.770703420196,9.758163233,3.7497185959479107,0.9893680786459167,trap_for
498,5,for,trap,14940.052547085426,9.643085633,4.1743521249806586,0.9842160234216267,trap_for
499,5,for,trap,196.9182189738432,10.420697972,2.2942858991435275,1.0178968087174711,trap_for
500,5,for,trap,245.33248083516673,10.792290577,2.3897550505041427,1.0331136299819326,trap_for
501,5,for,trap,1324.6490819364037,12.895205228,3.1221008428286616,1.1104282583528766,trap_for
502,5,for,trap,382.7033195265533,11.400968913,2.582862229263465,1.0569417614845635,trap_for
